id,drug,cyp2d6,CL_sampled,Vd_sampled,Css,dCdt_rel_24h,dCdt_rel_72h,pct_drop_24h,pct_drop_72h,t_75pct,t_50pct,t_25pct,t_10pct,AUC_deficit_7d
6044,Paroxetine,rapid,40.012763900429775,487.052619850772,0.01027,-0.039481,-0.013875,94.755,99.898,NA,NA,4.992,16.147,1.6782
6045,Paroxetine,normal,7.386459533943117,640.0186303458055,0.055079,-0.013614,-0.008515,32.673,61.31,14.649,49.781,109.841,189.235,5.6244
6046,Paroxetine,normal,11.69105838873594,238.07599653255207,0.035308,-0.034259,-0.013655,82.222,98.317,NA,2.943,17.058,35.718,5.5165
6047,Paroxetine,normal,19.853138376699047,502.82219668325337,0.020825,-0.031187,-0.013364,74.849,96.22,NA,6.598,24.154,47.361,3.1569
6048,Paroxetine,rapid,29.201856591665575,556.4474910176252,0.014128,-0.035114,-0.013713,84.273,98.733,NA,1.961,15.17,32.63,2.2244
6049,Paroxetine,normal,26.766208162658263,515.6677102844508,0.015415,-0.034976,-0.013704,83.941,98.671,NA,2.12,15.473,33.127,2.424
6050,Paroxetine,normal,17.04553372814319,769.7452870390316,0.024317,-0.022285,-0.011657,53.484,83.932,2.428,20.739,52.04,93.418,3.2372
6051,Paroxetine,normal,29.550671488350957,386.1299503021109,0.013915,-0.038969,-0.013866,93.525,99.836,NA,NA,6.35,18.323,2.2638
6052,Paroxetine,normal,36.90811460412382,440.6061899061584,0.011131,-0.03961,-0.013877,95.064,99.911,NA,NA,4.635,15.573,1.8211
6053,Paroxetine,normal,13.152348351264951,812.6679601282426,0.03143,-0.017796,-0.01023,42.71,73.655,7.357,32.41,75.239,131.856,3.7477
6054,Paroxetine,normal,9.252452495840222,654.8201253976645,0.044497,-0.016026,-0.009551,38.463,68.769,9.997,38.693,87.749,152.597,5.0086
6055,Paroxetine,normal,19.643795871011033,937.520691776616,0.021099,-0.021459,-0.011425,51.5,82.26,3.195,22.546,55.627,99.358,2.7611
6056,Paroxetine,normal,78.06253562478535,534.9044975855504,0.005235,-0.041481,-0.013889,99.554,100,NA,NA,NA,2.7,0.8742
6057,Paroxetine,poor,10.054900358871247,794.1447960572061,0.040725,-0.014684,-0.008991,35.242,64.734,12.404,44.428,99.173,171.542,4.3556
6058,Paroxetine,normal,6.606974090162567,625.5385257247078,0.061074,-0.012644,-0.008062,30.347,58.047,16.998,55.387,121.013,207.766,5.9508
6059,Paroxetine,normal,17.244496753399154,448.34053262104334,0.023979,-0.030797,-0.013317,73.912,95.883,NA,7.087,25.108,48.93,3.6198
6060,Paroxetine,normal,43.82978109287908,490.51514554153687,0.009368,-0.040001,-0.013881,96.003,99.945,NA,NA,3.484,13.741,1.538
6061,Paroxetine,poor,6.699455866949937,783.5418381749555,0.05851,-0.010547,-0.007007,25.312,50.453,23.513,70.935,152.002,259.168,5.0466
6062,Paroxetine,normal,9.89212663209932,788.7433293287226,0.041371,-0.014572,-0.008942,34.972,64.383,12.625,44.954,100.222,173.282,4.4044
6063,Paroxetine,poor,6.023859668639129,784.2299278327017,0.063747,-0.009594,-0.006495,23.026,46.762,27.383,80.169,170.408,289.698,5.1417
6064,Paroxetine,normal,14.179849314412133,626.99375021240985,0.029231,-0.022603,-0.011743,54.247,84.549,2.147,20.075,50.725,91.24,3.916
6065,Paroxetine,normal,22.91247359407268,1015.5281871465,0.018091,-0.022567,-0.011733,54.161,84.48,2.178,20.149,50.871,91.482,2.4218
6066,Paroxetine,normal,33.51945731814403,768.2304416712753,0.012326,-0.032639,-0.013518,78.333,97.332,NA,4.836,20.722,41.723,1.8964
6067,Paroxetine,normal,21.096392862033344,520.5704355713752,0.019594,-0.031572,-0.013408,75.772,96.536,NA,6.123,23.228,45.838,2.9823
6068,Paroxetine,normal,10.064179040418184,462.03235917439,0.041185,-0.022038,-0.011589,52.89,83.441,2.653,21.267,53.088,95.154,5.4554
6069,Paroxetine,normal,12.105941654887555,1021.9981229701854,0.033674,-0.013909,-0.008649,33.381,62.271,13.997,48.227,106.743,184.097,3.4847
6070,Paroxetine,normal,11.699481200783948,495.03175649832735,0.035427,-0.023273,-0.011917,55.854,85.802,1.575,18.732,48.06,86.831,4.8069
6071,Paroxetine,normal,22.926895285083607,676.1609044426556,0.01805,-0.028877,-0.013052,69.305,93.971,NA,9.611,30.053,57.076,2.665
6072,Paroxetine,rapid,20.921751461874297,758.09846757,0.019801,-0.02567,-0.012471,61.608,89.792,NA,14.428,39.544,72.746,2.7976
6073,Paroxetine,rapid,46.8628281874581,467.9498290295977,0.008752,-0.040562,-0.013886,97.348,99.978,NA,NA,1.598,10.749,1.4446
6074,Paroxetine,normal,14.68179498060868,426.0563715076657,0.028185,-0.029126,-0.013089,69.903,94.243,NA,9.271,29.385,55.975,4.1739
6075,Paroxetine,normal,20.16234240098572,764.4114083897949,0.020551,-0.024966,-0.012319,59.917,88.699,0.247,15.619,41.898,76.637,2.8714
6076,Paroxetine,normal,21.88673148642124,359.27882999790296,0.018827,-0.036854,-0.013803,88.45,99.38,NA,NA,11.326,26.367,3.0089
6077,Paroxetine,poor,9.430151639079916,1005.9419981912052,0.04217,-0.011424,-0.007461,27.417,53.718,20.506,63.758,137.698,235.442,3.8422
6078,Paroxetine,normal,12.453930030143876,888.5185334910068,0.033048,-0.015925,-0.00951,38.221,68.475,10.165,39.093,88.545,153.917,3.7065
6079,Paroxetine,rapid,11.830899295403649,546.3470793621733,0.035035,-0.021949,-0.011564,52.678,83.264,2.734,21.458,53.467,95.782,4.6323
6080,Paroxetine,rapid,24.35540326941503,1049.3550228079337,0.017018,-0.022997,-0.011846,55.192,85.293,1.808,19.277,49.141,88.62,2.2972
6081,Paroxetine,rapid,31.990865657918647,570.0264954646137,0.012889,-0.035929,-0.01376,86.23,99.069,NA,1.023,13.375,29.702,2.0438
6082,Paroxetine,normal,32.04624434151745,774.394028593167,0.012897,-0.031877,-0.013441,76.506,96.777,NA,5.75,22.499,44.642,1.9692
6083,Paroxetine,rapid,52.940080511608784,360.9426893807879,0.007719,-0.041486,-0.013889,99.566,100,NA,NA,NA,2.607,1.2891
6084,Paroxetine,normal,23.552622189880108,678.5713574546119,0.017568,-0.029237,-0.013106,70.169,94.362,NA,9.12,29.09,55.489,2.6052
6085,Paroxetine,normal,40.69830553875681,638.3192432517833,0.010121,-0.037332,-0.013821,89.597,99.512,NA,NA,10.251,24.622,1.624
6086,Paroxetine,normal,19.432011605584066,905.7284213722116,0.021329999999999998,-0.021811,-0.011526,52.346,82.984,2.862,21.761,54.069,96.777,2.8122
6087,Paroxetine,normal,10.90921852675619,739.2081692884559,0.037799,-0.016581,-0.009771,39.793,70.352,9.113,36.587,83.555,145.643,4.3369
6088,Paroxetine,poor,6.731207424413134,534.4728547109136,0.060815,-0.014621,-0.008964,35.09,64.537,12.527,44.722,99.76,172.515,6.4875
6089,Paroxetine,normal,31.81387542412884,1218.4602124222888,0.013025,-0.024808,-0.012284,59.539,88.446,0.364,15.893,42.44,77.534,1.8152
6090,Paroxetine,rapid,24.490217566796677,594.8773612425039,0.016877,-0.031802,-0.013433,76.325,96.718,NA,5.842,22.679,44.935,2.5749
6091,Paroxetine,normal,17.716469341678682,785.7226198314995,0.023396,-0.022558,-0.011731,54.138,84.461,2.187,20.169,50.91,91.547,3.1315
6092,Paroxetine,normal,18.858877507778175,725.1262125434027,0.021972,-0.024747,-0.01227,59.393,88.347,0.409,15.999,42.651,77.883,3.0591
6093,Paroxetine,poor,4.139521612176777,471.5017469391147,0.095115,-0.010793,-0.007137,25.903,51.384,22.62,68.804,147.755,252.123,8.3363
6094,Paroxetine,normal,16.94712413541858,627.6006497633512,0.024448,-0.025331,-0.012399,60.794,89.274,NA,14.994,40.664,74.597,3.4358
6095,Paroxetine,normal,31.874442709736964,655.9842241520313,0.012952,-0.034119,-0.013645,81.887,98.242,NA,3.104,17.37,36.228,2.0209
6096,Paroxetine,normal,20.50188723507806,900.2250523160142,0.020217,-0.022709,-0.011771,54.501,84.751,2.054,19.858,50.294,90.527,2.714
6097,Paroxetine,rapid,46.51213551852249,693.5549461584142,0.008851,-0.03783,-0.013838,90.792,99.632,NA,NA,9.108,22.771,1.4263
6098,Paroxetine,normal,19.86013561297941,395.8980924390267,0.020781,-0.034538,-0.013675,82.892,98.46,NA,2.622,16.439,34.705,3.2551
6099,Paroxetine,normal,18.59422324198181,838.4907536236293,0.022292,-0.022307,-0.011663,53.536,83.973,2.409,20.694,51.95,93.27,2.9689
6100,Paroxetine,normal,21.538646670884777,478.46560437446914,0.019178,-0.033078,-0.013559,79.387,97.625,NA,4.317,19.715,40.069,2.9633
6101,Paroxetine,normal,11.24912473206708,417.876879483926,0.036832,-0.025283,-0.012389,60.678,89.199,0.013,15.076,40.825,74.863,5.1723
6102,Paroxetine,normal,10.01140957422396,623.0417741238249,0.041284,-0.017699,-0.010195,42.479,73.401,7.488,32.721,75.858,132.882,4.9086
6103,Paroxetine,rapid,57.858927283073854,527.1482046345213,0.007082,-0.040903,-0.013888,98.166,99.991,NA,NA,0.2,8.547,1.1733
6104,Paroxetine,normal,47.573936925581165,452.4475916039994,0.008617,-0.040754,-0.013887,97.811,99.986,NA,NA,0.843,9.555,1.4252
6105,Paroxetine,rapid,28.607967484273672,278.07040741566465,0.014332,-0.040672,-0.013887,97.612,99.983,NA,NA,1.177,10.083,2.3685
6106,Paroxetine,normal,21.97847453679671,426.2146844213666,0.018774,-0.034892,-0.013699,83.742,98.632,NA,2.216,15.657,33.426,2.95
6107,Paroxetine,normal,18.4481867246753,623.7245146426152,0.022449,-0.026752,-0.012687,64.204,91.345,NA,12.702,36.137,67.116,3.2228
6108,Paroxetine,normal,12.215207202201883,726.8283807882733,0.033866,-0.018308,-0.010414,43.938,74.978,6.683,30.809,72.053,126.574,4.0989
6109,Paroxetine,normal,22.157924668177166,579.4337605028817,0.018663,-0.03071,-0.013306,73.704,95.805,NA,7.197,25.323,49.284,2.8146
6110,Paroxetine,rapid,47.23142772247622,800.6886823255912,0.008727,-0.036501,-0.013787,87.602,99.269,NA,0.361,12.112,27.645,1.3905
6111,Paroxetine,normal,16.866830134857604,403.589876111487,0.024503,-0.032021,-0.013456,76.849,96.886,NA,5.576,22.162,44.087,3.7467
6112,Paroxetine,rapid,61.053506413100266,497.1818278812023,0.006704,-0.041206,-0.013888,98.893,99.997,NA,NA,NA,6.076,1.1148
6113,Paroxetine,normal,9.429332088988984,902.2947797882304,0.042745,-0.012532,-0.008008,30.076,57.658,17.294,56.093,122.42,210.101,4.1409
6114,Paroxetine,normal,33.5362428010544,856.8494786876776,0.012329,-0.031057,-0.013349,74.537,96.109,NA,6.761,24.47,47.881,1.8663
6115,Paroxetine,normal,5.465467485142334,448.28799991511335,0.074742,-0.014241,-0.008797,34.177,63.337,13.295,46.551,103.405,178.561,7.8471
6116,Paroxetine,poor,13.534799670816954,389.03505657363354,0.030571,-0.029273,-0.013111,70.256,94.4,NA,9.072,28.994,55.333,4.5353
6117,Paroxetine,normal,22.675860951257057,283.5922429598421,0.018126,-0.039294,-0.013872,94.305,99.877,NA,NA,5.5,16.96,2.9572
6118,Paroxetine,rapid,26.210691111711448,287.78232618949266,0.015662,-0.040106,-0.013882,96.255,99.953,NA,NA,3.158,13.218,2.5739
6119,Paroxetine,poor,2.3697557556936486,618.7774298279759,0.1268,-0.005002,-0.0037200000000000002,12.005,26.781,65.724,171.597,NA,NA,6.1473
6120,Paroxetine,normal,8.587332689205798,366.3189575931846,0.048267,-0.023148,-0.011885,55.556,85.574,1.679,18.975,48.544,87.631,6.5339
6121,Paroxetine,rapid,57.85648022216673,590.2948520117998,0.00709,-0.040468,-0.013885,97.123,99.974,NA,NA,1.941,11.291,1.1693
6122,Paroxetine,normal,16.670936717167567,378.02383171100337,0.024781,-0.03279,-0.013533,78.695,97.435,NA,4.657,20.374,41.152,3.8184
6123,Paroxetine,normal,12.23208281639732,423.4151963871216,0.033861,-0.026384,-0.012616,63.322,90.834,NA,13.276,37.269,68.986,4.8354
6124,Paroxetine,normal,21.266295726159154,428.8311462781275,0.019409,-0.034388,-0.013664,82.532,98.384,NA,2.795,16.772,35.249,3.036
6125,Paroxetine,normal,24.73553592380106,524.5760413590729,0.016693,-0.033716,-0.013613,80.919,98.016,NA,3.571,18.271,37.703,2.5951
6126,Paroxetine,normal,11.26902280012921,720.6048689427842,0.036654,-0.017338,-0.010061,41.61,72.436,7.992,33.919,78.243,136.836,4.3099
6127,Paroxetine,rapid,26.091573870536987,424.24388807736614,0.015791,-0.036956,-0.013807,88.695,99.41,NA,NA,11.097,25.994,2.5259
6128,Paroxetine,rapid,16.466809229625515,483.3410019008026,0.025131,-0.02895,-0.013063,69.481,94.052,NA,9.51,29.856,56.752,3.7137
6129,Paroxetine,rapid,32.08269120254556,745.2120225722738,0.012879,-0.032448,-0.0135,77.875,97.198,NA,5.063,21.164,42.446,1.9778
6130,Paroxetine,normal,7.605869000645091,549.4799256569271,0.054085,-0.015769,-0.009447,37.845,68.016,10.429,39.722,89.798,155.994,6.0315
6131,Paroxetine,rapid,23.313749531433256,886.1514150726092,0.017773,-0.024926,-0.01231,59.822,88.636,0.276,15.688,42.034,76.862,2.4817
6132,Paroxetine,normal,18.5725119483976,631.5173551684185,0.0223,-0.026663,-0.01267,63.991,91.223,NA,12.84,36.408,67.565,3.1972
6133,Paroxetine,rapid,24.847390160826635,1062.6623860800516,0.016681,-0.023109,-0.011875,55.462,85.502,1.712,19.053,48.697,87.885,2.2565
6134,Paroxetine,normal,18.40105209773088,365.9335390814311,0.022429,-0.03457,-0.013677,82.967,98.476,NA,2.586,16.37,34.592,3.5141
6135,Paroxetine,rapid,23.822588392512884,666.698840526341,0.017366,-0.029682,-0.01317,71.238,94.825,NA,8.525,27.924,53.567,2.5888
6136,Paroxetine,poor,5.826473348037006,529.5076382961187,0.069536,-0.013086,-0.008271,31.406,59.551,15.887,52.735,115.728,199,6.926
6137,Paroxetine,normal,30.892466163493076,984.1811803603582,0.013402,-0.027679,-0.012855,66.431,92.559,NA,11.308,33.39,62.582,1.9487
6138,Paroxetine,normal,36.87550869262088,934.2529141774502,0.011212,-0.031182,-0.013363,74.837,96.216,NA,6.604,24.165,47.38,1.6995
6139,Paroxetine,normal,8.180579401445717,220.29826256552877,0.05056,-0.030268,-0.01325,72.642,95.398,NA,7.762,26.427,51.103,7.5876
6140,Paroxetine,normal,21.68235130973785,708.6106924200079,0.019097,-0.027282,-0.012785,65.476,92.052,NA,11.896,34.549,64.495,2.7619
6141,Paroxetine,poor,15.366322818125408,338.79292242510206,0.026879,-0.033183,-0.013568,79.639,97.692,NA,4.194,19.475,39.678,4.1575
6142,Paroxetine,rapid,15.22931875485494,761.2624982471024,0.027211,-0.020777,-0.011223,49.865,80.808,3.868,24.136,58.784,104.586,3.5075
6143,Paroxetine,normal,15.459808751290222,375.4099771508871,0.026735,-0.031806,-0.013434,76.335,96.722,NA,5.836,22.668,44.918,4.0791
6144,Paroxetine,poor,11.737506862323128,302.86239168623104,0.035228,-0.03091,-0.013331,74.184,95.982,NA,6.944,24.83,48.472,5.3244
6145,Paroxetine,normal,18.72858498651488,826.6272187759788,0.022132,-0.02263,-0.01175,54.313,84.601,2.123,20.019,50.612,91.055,2.9665
6146,Paroxetine,normal,59.55593996560198,481.6147802357244,0.006872,-0.041221,-0.013888,98.93,99.997,NA,NA,NA,5.93,1.143
6147,Paroxetine,rapid,31.054452719289703,485.0055406374814,0.013263,-0.037375,-0.013823,89.7,99.523,NA,NA,10.153,24.462,2.129
6148,Paroxetine,normal,16.51136650404674,954.108024007453,0.025066,-0.018711,-0.010554,44.906,75.992,6.177,29.606,69.66,122.608,3.0682
6149,Paroxetine,rapid,92.78698859772304,1626.262767367923,0.004443,-0.036122,-0.013769,86.692,99.14,NA,0.802,12.95,29.009,0.7057
6150,Paroxetine,normal,6.745993937284871,851.8037043620697,0.057283,-0.009858,-0.006639,23.66,47.801,26.237,77.434,164.956,280.655,4.7111
6151,Paroxetine,normal,59.25546115305388,956.0389034532544,0.006953,-0.037039,-0.01381,88.892,99.433,NA,NA,10.912,25.697,1.1129
6152,Paroxetine,normal,36.337125765785665,341.50190958012416,0.01128,-0.040797,-0.013887,97.914,99.987,NA,NA,0.663,9.275,1.8666
6153,Paroxetine,rapid,9.05584273579221,1059.3777291051254,0.043284,-0.010544,-0.007006,25.307,50.445,23.521,70.953,152.04,259.23,3.7328
6154,Paroxetine,normal,8.841171423002343,455.730362833844,0.046865,-0.02033,-0.011086,48.792,79.82,4.331,25.231,60.96,108.192,5.9784
6155,Paroxetine,normal,30.606411089364357,453.43567076643785,0.013451,-0.037891,-0.01384,90.939,99.645,NA,NA,8.964,22.539,2.1685
6156,Paroxetine,normal,20.716159430145087,479.1823249346925,0.019945,-0.032508,-0.013506,78.018,97.24,NA,4.991,21.024,42.22,3.0647
6157,Paroxetine,normal,9.692110999581333,705.2669266400392,0.042429,-0.015679,-0.00941,37.629,67.752,10.583,40.087,90.525,157.201,4.7162
6158,Paroxetine,normal,39.175167898774994,515.501995373071,0.010497,-0.038914,-0.013865,93.394,99.828,NA,NA,6.488,18.546,1.707
6159,Paroxetine,normal,17.35416207745764,748.9867450822513,0.023884,-0.022971,-0.01184,55.129,85.245,1.83,19.329,49.245,88.791,3.2224
6160,Paroxetine,normal,5.450670839653705,526.1615862345574,0.073877,-0.01244,-0.007964,29.855,57.338,17.54,56.68,123.591,212.042,7.1224
6161,Paroxetine,normal,6.2517989712451945,694.9361008503787,0.063223,-0.011024,-0.007257,26.458,52.247,21.818,66.888,143.937,245.79,5.6226
6162,Paroxetine,normal,11.635438257756412,735.97067404186555,0.035509,-0.017482,-0.010115,41.958,72.825,7.788,33.434,77.278,135.236,4.194
6163,Paroxetine,rapid,49.94079814919403,658.2208186807551,0.008234,-0.038902,-0.013865,93.364,99.826,NA,NA,6.52,18.597,1.3389
6164,Paroxetine,rapid,66.82050253617565,450.94476462235224,0.006115,-0.041496,-0.013889,99.591,100,NA,NA,NA,2.422,1.0215
6165,Paroxetine,normal,20.39492730582998,427.98865399970794,0.020244,-0.033859,-0.013625,81.261,98.097,NA,3.406,17.951,37.18,3.1513
6166,Paroxetine,normal,30.37161697653143,395.3358895612365,0.013538,-0.038998,-0.013867,93.596,99.84,NA,NA,6.275,18.202,2.2031
6167,Paroxetine,normal,20.70191815035202,486.388411364489,0.019961,-0.032284,-0.013483,77.482,97.081,NA,5.259,21.544,43.072,3.0603
6168,Paroxetine,normal,25.91256175801968,490.88670967875856,0.015921,-0.035187,-0.013717,84.448,98.766,NA,1.878,15.007,32.367,2.5082
6169,Paroxetine,normal,39.49429756784733,1015.5689035741608,0.010469,-0.030961,-0.013337,74.307,96.027,NA,6.88,24.704,48.266,1.5832
6170,Paroxetine,normal,7.746983416242659,647.0376734269994,0.052663,-0.014031,-0.008704,33.675,62.668,13.734,47.598,105.491,182.02,5.4792
6171,Paroxetine,normal,19.094647580037723,531.7747394856583,0.021666,-0.029757,-0.013181,71.417,94.9,NA,8.427,27.731,53.249,3.2325
6172,Paroxetine,rapid,23.220824467647745,838.9406858507518,0.017841,-0.025716,-0.012481,61.718,89.861,NA,14.353,39.395,72.499,2.5224
6173,Paroxetine,normal,15.975300916735408,431.1063535605961,0.025891,-0.030236,-0.013246,72.566,95.368,NA,7.803,26.507,51.235,3.8841
6174,Paroxetine,normal,18.882559021159068,614.795863221279,0.021929,-0.02734,-0.012796,65.617,92.128,NA,11.809,34.377,64.211,3.1739
6175,Paroxetine,normal,8.947885441839242,627.3746321505924,0.046029,-0.016144,-0.009599,38.747,69.11,9.804,38.233,86.833,151.078,5.2026
6176,Paroxetine,normal,74.83165378299294,382.6509933783185,0.005449,-0.041641,-0.013889,99.939,100,NA,NA,NA,NA,0.9136
6177,Paroxetine,poor,3.7601797346322257,577.6226942955082,0.098076,-0.008263,-0.005742,19.832,41.346,34.237,96.523,203.001,NA,7.0865
6178,Paroxetine,poor,4.7459659439971835,554.5427602308258,0.082607,-0.010555,-0.007012,25.333,50.487,23.481,70.857,151.848,258.912,7.1291
6179,Paroxetine,normal,12.874396446127134,931.3825639999584,0.03195,-0.015751,-0.00944,37.803,67.966,10.458,39.791,89.936,156.224,3.5608
6180,Paroxetine,normal,18.182608976938173,584.3638777335968,0.022771,-0.027543,-0.012832,66.103,92.387,NA,11.508,33.786,63.234,3.3049
6181,Paroxetine,rapid,19.706982990773795,514.0756100967889,0.020984,-0.030747,-0.013311,73.793,95.838,NA,7.15,25.232,49.134,3.1658
6182,Paroxetine,normal,17.23998927497939,942.670486471774,0.024022,-0.019485,-0.010815,46.764,77.871,5.259,27.429,65.33,115.432,3.0014
6183,Paroxetine,normal,64.38817800845536,601.4138936464436,0.006365,-0.040819,-0.013887,97.966,99.988,NA,NA,0.569,9.128,1.0536
6184,Paroxetine,normal,16.470260958058482,676.6819864356783,0.025164,-0.023724,-0.012029,56.937,86.612,1.206,17.865,46.343,83.988,3.4424
6185,Paroxetine,normal,11.672377847617987,493.9949391624859,0.035509,-0.023269,-0.011916,55.846,85.796,1.578,18.738,48.073,86.852,4.8177
6186,Paroxetine,poor,5.047108464166307,557.3366724526086,0.078393,-0.011088,-0.007289,26.61,52.482,21.604,66.378,142.92,244.103,6.999
6187,Paroxetine,normal,15.562340981546477,623.1001081414937,0.02663,-0.024121,-0.012125,57.89,87.302,0.89,17.125,44.878,81.565,3.6685
6188,Paroxetine,rapid,13.188011416260506,706.2674439915536,0.031409,-0.019781,-0.010912,47.474,78.565,4.926,26.64,63.761,112.832,3.9537
6189,Paroxetine,rapid,12.591790871251176,605.1484011636165,0.032915,-0.021356,-0.011395,51.253,82.045,3.294,22.781,56.092,100.128,4.2977
6190,Paroxetine,normal,24.99479442735155,600.1242760540403,0.016535,-0.031971,-0.013451,76.73,96.848,NA,5.637,22.279,44.279,2.5271
6191,Paroxetine,normal,24.298050012767924,543.2930325516523,0.017001,-0.032987,-0.013551,79.169,97.566,NA,4.423,19.922,40.41,2.6246
6192,Paroxetine,rapid,55.58102091134651,584.3174458299798,0.007383,-0.040328,-0.013884,96.788,99.967,NA,NA,2.428,12.061,1.2158
6193,Paroxetine,rapid,17.871323100591713,667.5202979071178,0.023184,-0.025197,-0.01237,60.474,89.066,0.076,15.221,41.111,75.336,3.2514
6194,Paroxetine,normal,18.179998257713237,552.0388534642943,0.022767,-0.028426,-0.01298,68.222,93.459,NA,10.238,31.286,59.109,3.3426
6195,Paroxetine,normal,15.97418026587177,694.6972995142157,0.025948,-0.022855,-0.011809,54.852,85.027,1.928,19.561,49.706,89.554,3.4931
6196,Paroxetine,normal,12.937001832423451,374.5651011886616,0.031985,-0.029162,-0.013095,69.988,94.281,NA,9.223,29.292,55.821,4.7387
6197,Paroxetine,normal,22.145419475667683,511.2094800825747,0.018657,-0.032536,-0.013508,78.087,97.261,NA,4.957,20.958,42.11,2.8677
6198,Paroxetine,normal,32.478621953151176,1185.7891335804643,0.012756,-0.025552,-0.012446,61.326,89.614,NA,14.623,39.93,73.384,1.7989
6199,Paroxetine,rapid,34.68334090596638,912.6627296693488,0.011924,-0.030616,-0.013295,73.479,95.721,NA,7.316,25.555,49.667,1.7963
6200,Paroxetine,normal,14.1831186422612,927.9685617305482,0.029105,-0.017036,-0.009947,40.886,71.616,8.428,34.956,80.307,140.258,3.3897
6201,Paroxetine,normal,19.929560696918497,723.4380524386683,0.020787,-0.025642,-0.012465,61.542,89.75,NA,14.474,39.635,72.896,2.9356
6202,Paroxetine,rapid,81.48784758864699,498.41784271643814,0.005011,-0.041574,-0.013889,99.778,100,NA,NA,NA,0.722,0.8383
6203,Paroxetine,normal,13.210067469478648,430.5708939676984,0.031345,-0.027323,-0.012793,65.576,92.106,NA,11.834,34.426,64.293,4.5358
6204,Paroxetine,normal,14.780787717790318,229.8341651941263,0.027864,-0.037419,-0.013824,89.806,99.535,NA,NA,10.051,24.3,4.4745
6205,Paroxetine,rapid,32.912020267241736,483.62718775676825,0.012507,-0.037968,-0.013842,91.123,99.661,NA,NA,8.787,22.251,2.0177
6206,Paroxetine,normal,15.56753144237296,1234.2736304641903,0.026298,-0.014638,-0.008971,35.132,64.592,12.493,44.64,99.597,172.245,2.8074
6207,Paroxetine,poor,5.989915618110829,436.20907281766,0.068652,-0.015669,-0.009406,37.606,67.723,10.599,40.127,90.604,157.332,7.6282
6208,Paroxetine,normal,14.17410295997541,477.0168560000451,0.029218,-0.026824,-0.0127,64.377,91.443,NA,12.591,35.918,66.755,4.1988
6209,Paroxetine,normal,17.073102989975336,619.3365705544043,0.024265,-0.025653,-0.012467,61.566,89.766,NA,14.456,39.601,72.84,3.4273
6210,Paroxetine,normal,12.763151474825555,639.0737174445547,0.032469,-0.020752,-0.011216,49.805,80.754,3.893,24.196,58.902,104.783,4.1828
6211,Paroxetine,normal,26.595313840872535,778.8656043115567,0.01556,-0.028985,-0.013068,69.565,94.09,NA,9.462,29.762,56.596,2.3004
6212,Paroxetine,normal,7.659092708668042,429.8472090051674,0.054057,-0.019118,-0.010693,45.883,76.991,5.686,28.441,67.343,118.767,6.6898
6213,Paroxetine,rapid,32.424672117833026,367.23888644996583,0.012664,-0.039933,-0.013881,95.839,99.94,NA,NA,3.694,14.071,2.0779
6214,Paroxetine,poor,5.390404018028443,531.3793644211793,0.074525,-0.012221,-0.007857,29.329,56.572,18.139,58.109,126.439,216.766,7.102
6215,Paroxetine,normal,28.98445637684775,528.0882765595832,0.014229,-0.035664,-0.013745,85.594,98.966,NA,1.33,13.958,30.653,2.251
6216,Paroxetine,normal,42.52617209350862,903.5767990289504,0.00971,-0.033691,-0.013611,80.858,98.001,NA,3.601,18.329,37.798,1.5091
6217,Paroxetine,normal,20.094557604543244,531.5400275228887,0.020581,-0.030538,-0.013285,73.29,95.649,NA,7.415,25.751,49.988,3.0979
6218,Paroxetine,normal,35.840288728474796,476.09114295158633,0.011475,-0.03884,-0.013863,93.215,99.817,NA,NA,6.678,18.849,1.8648
6219,Paroxetine,normal,20.271067590252493,296.1455977757109,0.020306,-0.038022,-0.013843,91.253,99.673,NA,NA,8.66,22.045,3.2773
6220,Paroxetine,normal,25.767023090078045,572.8374929150701,0.016031,-0.033067,-0.013558,79.362,97.618,NA,4.329,19.739,40.109,2.4768
6221,Paroxetine,poor,5.162530010856764,667.413081228502,0.074492,-0.009654,-0.006528,23.17,46.999,27.118,79.536,169.146,287.605,6.0353
6222,Paroxetine,normal,17.640842263049194,739.651517583672,0.023495,-0.023412,-0.011952,56.189,86.056,1.459,18.46,47.522,85.941,3.1961
6223,Paroxetine,normal,10.90622597245064,459.91329100478816,0.038004,-0.023324,-0.01193,55.978,85.896,1.532,18.631,47.861,86.5,5.1614
6224,Paroxetine,normal,15.357447080794149,607.1150891920695,0.026985,-0.024317,-0.012172,58.362,87.636,0.737,16.766,44.168,80.391,3.7299
6225,Paroxetine,normal,30.39596858429695,473.6057967496318,0.01355,-0.037399,-0.013824,89.757,99.53,NA,NA,10.098,24.375,2.1755
6226,Paroxetine,normal,9.47126731758758,669.0118857184196,0.043473,-0.016051,-0.009561,38.522,68.84,9.957,38.598,87.559,152.282,4.8975
6227,Paroxetine,normal,17.31139131348994,722.7551327728302,0.023942,-0.023477,-0.011968,56.345,86.173,1.406,18.335,47.274,85.529,3.2608
6228,Paroxetine,normal,47.88643260461915,348.1670616934146,0.008539,-0.041408,-0.013889,99.378,99.999,NA,NA,NA,3.806,1.424
6229,Paroxetine,normal,11.830486018660087,779.3977486817188,0.034886,-0.016945000000000002,-0.009912,40.669,71.368,8.561,35.273,80.938,141.304,4.0512
6230,Paroxetine,poor,7.818672636749198,781.1601940456187,0.051298,-0.012082,-0.007789,28.997,56.084,18.528,59.038,128.29,219.836,4.8521
